LON,LAT,Application____KOAP__or_Class__Nursery_,Commercial,Organization,Last_known_Address,Last_Known_Contact_Name,Phone,Email,Web,County,Data_Source,Status__2023_,Instance__
-83.947282,37.203499,,,Home Improvement Company Inc,"9282 Johnson Rd, London, KY 40741",Jack Brown,(606) 627-1695,Jacktransam@yahoo.com,,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.0832646,37.1289771,,,Heritage Farmers' Market,", London, KY 40741",Wayne Riley,(606) 657-2534,kyhistoryman@yahoo.com,https://lcaahc.org/,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.036333,37.220377,,,Hansen's Harvest,"631 Feltner Steer Road, London, KY 40741",Joshua Hansen,(606) 843-9231,Hansensharvestky@gmail.com,,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.0758275,37.1158077,,,Southern Lawn Care & Landscaping DBA: Creekside Gardens,"1303 South Main Street, London, KY 40741",Jason O'Bannon,(606) 330-0043,creeksidegardensky@gmail.com,,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.055004,37.1340394,,,Cornett Farm Fresh,"630 Bill George Road, London, KY 40741",Rhonda Cornett,(606) 657-5918,cornettfarmfresh@gmail.com,www.cornettfarmfresh.com,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.1779458,37.0078486,,,Bluebird Meadow Farm,"309 Keavy Craigs Creek Road, London, KY 40744",Tom and Teri Smith,(606) 862-1560,tsmith4072@gmail.com,bluebirdmeadowfarm.com,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.9554062,37.0127941,,,"Hillview Stables, LLC","804 Westerfield Road, London, KY 40744",Rick Gregory,(606) 878-0563,rlgregory7045@gmail.com,www.hillviewstablesllc.com,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.9284683,37.0204293,,,Bargo Family Farm,"1035 Matt Baker Road, London, KY 40744",Aaron Bargo,,abargo@laurelwater.com,,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.10578,37.1267559,,,DS Farm,"71 Owens Ln, London, KY 40744",Stacy Johnson,(606) 231-0702,stacyjohnson396@gmail.com,,Laurel,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.0966831,36.9888897,A,Yes,"7th Tribe, LLC","250 American Greeting Card Rd, Corbin, KY 40701-",Kyle Holman,(606) 595-8546,kyleh.tnt@gmail.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.1684297,36.9769715,A,Yes,Laurel Landscaping,"2306 Level Green Road, Corbin, KY 40701-",Ron VanNorstran,(606) 515-1477,laurel-landscaping@outlook.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.1702822,36.9774061,B,Yes,Laurel Landscaping Company/Laurel Gardens,"2200 Level Green Road, Corbin, KY 40701-",Betty Gill,(606) 528-3186,laurelgardens@bellsouth.net,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.1835747,36.9841848,A,Yes,Laurel Nursery LLC,"2198 Level Green Road, Corbin, KY 40701-",Randy Sizemore,(606) 528-3191,LaurelnurseryLLC@yahoo.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.0760344,37.1389097,A,Yes,"New London Tobacco Market, Inc.","420 Tobacco Rd., London, KY 40741-",William G. Brownlow,(606) 878-9000,,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.996685,37.047448,A,Yes,Sun Dragon Daylilies,"559 Laurel River Church Rd., London, KY 40744-",Brian Reeder,(606) 869-9945,onagadori@yahoo.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.9704369,37.1721546,A,Yes,Sustainable Harvest Farm,"108 Pistol Creek Rd., London, KY 40741-",Ford Waterstrat,(859) 227-5101,ford.waterstrat@gmail.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.091803,37.1245523,A,Yes,The Kitchen Garden,"711 W. 5th St., London, KY 40741-",Brandon Owens,(606) 682-5239,brandonsowens@gmail.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.13465,36.9843726,A,Yes,Williams Nursery,"1101 West City Dam Road, Keavy, KY 40737-",Douglas Williams,(606) 528-7473,cdubwilliams29@gmail.com,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.1785638,36.970785,A,Yes,Worley's Nursery Inc.,"678 Nursery Road, Corbin, KY 40701-",Larry & Mike Worley,(606) 528-1487,,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.1717656,37.1785509,A,Yes,Yadens Gifts,"3388 Chaney Ridge Rd., London, KY 40741-",Carolyn Yaden,(606) 224-3981,fcyoder@windsteam.net,,Laurel,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.078026,37.145814,,No,North Laurel High School,"1300 East Hal Rogers Parkway, London, KY 40741","Dustin Estridge, Brandon Fawbush",,"dustin.estridge@laurel.kyschools.us, brandon.fawbush@laurel.kyschools.us",,Laurel,"Ag FFA Instructors, POWER counties",Unknown,1
-84.072223,37.103595,,No,South Laurel High School,"201 South Laurel Road, London, KY 40744","Jason Mcwhorter, Ashley Adkins",,"jason.mcwhorter@laurel.kyschools.us, ashley.adkins@laurel.kysvhools.us",,Laurel,"Ag FFA Instructors, POWER counties",Unknown,1
-82.762783,38.184576,,,4 Got-N-Tymes Farm,"2770 Little Cat Fork Road, Louisa, KY 41230",Mark & Dawn Sexton,(606) 465-4502,secm@windstream.net,https://www.facebook.com/forgotntymesfarm/,Lawrence,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.720423,38.220934,,,Strickland Farms,"322 Seedtick Road, Louisa, KY 41230",Teresa Strickland,(606) 826-0193,teresastrickland2010@gmail.com,,Lawrence,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-82.8707699,38.028069,,,Blevins Farm,"23 Apricot Lane, Blaine, KY 41124",Raymond Blevins,,,,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.6032119,38.1142544,,,Lawrence County Farmers' Market,", Louisa, KY 41230",Laura Maggard,(606) 673-9495,laura.opell@uky.edu,,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.762783,38.184576,,,4 Got-N-Tymes Farm,"2770 Little Cat Fork Road, Louisa, KY 41230",Mark & Dawn Sexton,(606) 465-4502,secm@windstream.net,https://www.facebook.com/forgotntymesfarm/,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.6032119,38.1142544,,,Kentucky Roots,"9710 North Hwy 3, Louisa, KY 41230",Jerrie Cossett,(606) 686-2387,logjam@foothills.net,,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.720423,38.220934,,,Strickland Farms,"322 Seedtick Road, Louisa, KY 41230",Teresa Strickland,(606) 826-0193,teresastrickland2010@gmail.com,,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,2
-82.675034,38.156137,,,Simple Harvest Homestead,"402 Colorado Dr, Louisa, KY 41230",Alycia Maynard,,alyciamaynard@yahoo.com,,Lawrence,Kentucky Proud Greenhouse Products 2021,Unknown,1
-82.6057937,38.0965435,,No,Lawrence County High School,"100 Bulldog Lane, Louisa, KY 41230",Melissa Blackburn,,melissa.blackburn@lawrence.kyschools.us,,Lawrence,"Ag FFA Instructors, POWER counties",Unknown,1
-83.5998097,37.6313498,,,Don Perkins Green Houses,"3325 Abner Flat Road, Beattyville, KY 41311",Don Perkins,(606) 464-8691,donperkinsgh@hotmail.com,,Lee,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-83.79096,37.603161,,,Bledsoe's Farm,"3572 Highway 399, Beattyville, KY 41311",Charles Bledsoe,(606) 560-6027,cbledsoe2000@yahoo.com,,Lee,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-83.5944131,37.6256616,,,Country Garden Greenhouse,"99 Union Road, Beattyville, KY 41311",Karen Cundiff,(606) 464-3154,j_cundif@bellsouth.net,,Lee,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.79096,37.603161,,,Bledsoe's Farm,"3572 Highway 399, Beattyville, KY 41311",Charles Bledsoe,(606) 560-6027,cbledsoe2000@yahoo.com,,Lee,Kentucky Proud Greenhouse Products 2021,Unknown,2
-83.7476983,37.457444,,,Dee's Farm,"589 Judd Road, Beattyville, KY 41311",Dee Holland,(606) 593-0393,idaliaholland5@gmail.com,,Lee,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.673017,37.6697154,,,Hart Pointe Farm,"2140 Shoemaker Ridge Road, Zoe, KY 41397",Cecelia Hart,,,,Lee,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.731657,37.590946,A,Yes,Fox Flower Farm,"2633 HWY 52 W, Beatyville, KY 41311-",Nicki Fox,(606) 208-4232,foxflowerfarmky@gmail.com,,Lee,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.7151397,37.5755219,A,Yes,Positive Attraction Soaps & Farm,"686 Happy Top Road, Beattyville, KY 41311-",Vickie Crabtree,(606) 560-8955,positiveattractionsoaps@gmail.com,,Lee,Kentucky Nursery Licenses 2021-2022,Unknown,1
-83.7076458,37.5794437,,No,Lee County High School,"599 Lee Avenue, Beattyville, KY 41311",Brian Smith,,brian.smith@lee.kyschools.us,,Lee,"Ag FFA Instructors, POWER counties",Unknown,1
-83.3954609,37.0903687,,,Leslie County Farmers' Market,", Stinnett, KY 40868",Diane Whitehead,(606) 374-3740,diane.whitehead1975@gmail.com,https://www.facebook.com/Leslie-County-Farmers-Market-740630869709942/,Leslie,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3187952,38.599243,,,Lewis County Farmers Market,", Vanceburg, KY 41179",Philip Konopka,(606) 796-2732,philip.konopka@uky.edu,https://lewis.ca.uky.edu/content/farmers-market,Lewis,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.412066,38.526589,,,Kegley Produce Farm,"3804 Holly Branch, Vanceburg, KY 41179",Johnny Kegley II,(606) 796-9508,,,Lewis,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3424667,38.3410959,,,Laurel Creek Farms,"3420 Laurel Creek Rd, Vanceburg, KY 41179",Michael & Misty Cooley,(606) 796-9425,nolenmisty@gmail.com,,Lewis,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.309627,38.408064,,,Owens Farm,"470 Owens Lane, Vanceburg, KY 41179",Nick Owens,(606) 796-2409,,,Lewis,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.297005,38.334634,,,Veronica Rayburn,"225 Rattlesnake Lane, Vanceburg, KY 41179",Veronica Rayburn,,veronica.rayburn@yahoo.com,,Lewis,Kentucky Proud Greenhouse Products 2021,Unknown,1
-83.3441642,38.5994902,,No,Lewis County High School,"79 Lions Lane, Vanceburg, KY 41179",Buford Criswell,,buford.criswell@lewis.kyschools.us,,Lewis,"Ag FFA Instructors, POWER counties",Unknown,1
-84.6553431,37.5126037,A2002?0148,No,Lincoln County High School,"60 Education Way, Stanford, KY 40484",,(606) 365?9111,unknown,,Lincoln,KOAP Open Record Req. GHs,Unknown,1
-84.5211353,37.4525669,,,Sheltons Greenhouse,"90 Leigh Rd, Crab Orchard, KY 40419",Jess Shelton,(606) 355-7532,sheltonsgreenhouses@yahoo.com,,Lincoln,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.680125,37.5474559,,,"Kentucky Fresh Harvest, LLC","230 Frontier Blvd, Stanford, KY 40484",Trevor Terry,(502) 330-4594,tterry@kyhitechgreenhouses.com,www.kyfreshharvest.com,Lincoln,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.519947,37.33219,,,Clay Ezell,"8608 Highway 328, Crab Orchard, KY 40419",Caly Ezell,(606) 879-6385,cezell1536@gmail.com,,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5211353,37.4525669,,,Sheltons Greenhouse,"90 Leigh Rd, Crab Orchard, KY 40419",Jess Shelton,(606) 355-7532,sheltonsgreenhouses@yahoo.com,,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.527762,37.3438919,,,Grace Acres Farm,"1530 Flatwoods School Road, Crab Orchard, KY 40419",Jason Baker,(606) 355-9161,jason.baker@ssa.gov,https.//www.facebook.com/GraceAcresFarm/,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.6618876,37.5311901,,,Lincoln County Farmers' Market,", Stanford, KY 40484",George Miller,(606) 669-4759,susanmiller40@hotmail.com,www.facebook.com/LCFarmersMarket/,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.8191156,37.5440417,,,Bittersweet Farm,"360 Bowen Spur Road, Stanford, KY 40484",Bill Davis,(859) 854-0334,vickieadavis@bellsouth.net,,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.619835,37.405623,,,Hoot Owl Hollow Farm,"2020 Maple Swamp Road, Waynesburg, KY 40489",Tammy Shelley,(606) 365-0718,tamshell@outlook.com,,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.6151844,37.4034229,,,Yvondia Jacobs,"11805 Ky Hwy 1247, Waynesburg, KY 40489",Yvondia Jacobs,(606) 365-4935,ljacobs6965@yahoo.com,,Lincoln,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.5497145,37.4103244,A,Yes,Hummingbird Haven Greenhouse,"7207 Kentucky Highway 643, Crab Orchard, KY 40419-",Sam & Irene Miller,(606) 355-0323,,,Lincoln,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.8036867,37.5422886,A,Yes,Indian Camp Nursery,"77 Indian Camp Road, Stanford, KY 40484-",Stephen B. Wade,(606) 346-2235,,,Lincoln,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.8267219,37.491942,A,Yes,"Mike Brown's Wholesale Nursery, LCC","525 Holtzclaw Lane, Hustonville, KY 40437-",Mike Brown,(606) 346-0863,brownsnursery@yahoo.com,,Lincoln,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.699322,37.5594279,A,Yes,Peaceful Heritage,"225 Rosewood Lane, Stanford, KY 40484-",Blake Cothron,(606) 661-0241,order@peacefulheritage.com,,Lincoln,Kentucky Nursery Licenses 2021-2022,Unknown,1
-84.6553431,37.5126037,,No,Lincoln County High School,"60 Education Way, Stanford, KY 40484",Harvey Franklin,,harvey.franklin@lincoln.kyschools.us,,Lincoln,"Ag FFA Instructors, POWER counties",Unknown,2
-84.6657033,37.3337637,,Yes,Gina's Greenhouse,"7295 Hwy 328E, Eubank, KY 42567",Mark and Gina Eubank,6063792747,,,Lincoln,KGA Commercial Directory,Unknown,1
-88.4996589,37.0531651,,,E & G Farms,"598 Kelly Drive, Ledbetter, KY 42058",Ginny or Ewin Ledbetter,(270) 331-9951,ginnyrae@windstream.net,,Livingston,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-88.343474,37.2485506,A,Yes,"Sugar Creek Woodstoves, LLC","789 Mitchell Rd, Burna, KY 42028-",Doug Knox,(217) 871-8957,dnKnox01@gmail.com,,Livingston,Kentucky Nursery Licenses 2021-2022,Unknown,1
-88.4033716,37.1389445,,Yes,Tingle's Plants and Bulbs,"PO Box 324, UPS OSE Hwy 937, House 787, Smithland, KY 42081",Larry Tingle,5029282862,,,Livingston,KGA Commercial Directory,Unknown,1
-86.870971,36.761513,,,Martin Farms,"5595 Nashville Road, Russellville, KY 42276",Rusty Martin,(270) 847-1996,martinfarms1984@gmail.com,,Logan,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-86.7702707,36.9237791,,,Logan Family Produce and Greenhouse,"324 T Barnett Road, Auburn, KY 42206",Aaron Logan,(270) 772-1846,alogan3939@gmail.com,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.7114904,36.8695074,,,E M Heard & Sons,"700 Donut Lane, Auburn, KY 42206",Jessica Heard,(270) 542-6896,jescas27@gmail.com,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-87.0347664,37.0160607,,,Slaughter Farm,"5601 Deerlick Road, Lewisburg, KY 42256",Willard Slaughter,(270) 755-2098,jeanislaught@ad.com (Bad email DB 5.28.2020,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.887219,36.8453199,,,Logan County Farmers' Market,", Russellville, KY 42276",Leann Martin,(270) 726-6323,leann.martin@uky.edu,www.facebook.com/logancofarmersmarket/,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.8264466,36.9113887,,,Poore's Nursery,"168 Keeton Road, Russellville, KY 42276",Russell Poore,(270) 542-4828,poore@logantele.com,https://www.facebook.com/PooreProduceFarm/,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.845742,36.839157,,,Turner Valley Produce,"2575 Bowling Green Road, Russellville, KY 42276",Clay Turner,(270) 726-3983,turnervalley2575@hotmail.com,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.870971,36.761513,,,Martin Farms,"5595 Nashville Road, Russellville, KY 42276",Rusty Martin,(270) 847-1996,martinfarms1984@gmail.com,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,2
-86.967224,36.833023,,,"Five ""D"" Farms","4246 Hopkinsville Road, Russellville, KY 42276",Tim Debock,(270) 820-8099,five_d_farms@yahoo.com,,Logan,Kentucky Proud Greenhouse Products 2021,Unknown,1
-86.8521507,36.6731153,A,Yes,A & W Southern Sod Farms LLC,"Highway 431, Adairville, KY 42202-",William Head,(615) 384-9303,awssod@yahoo.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.9211885,36.9785544,A,Yes,Countryside Woodworking,"3802 Lost city rd., Russellville, KY 42276-",William H. Detweiler,(270) 755-5030,,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.830839,36.9066376,A,Yes,E & C Greenhouse and Farm,"5010 Morgantown Rd., Russellville, KY 42276-",James and Emily Page,(270) 772-4986,jcpage87@yahoo.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.9348085,36.7634588,A,Yes,"Hickory Hill Greenhouses, Inc.","104 McIntosh Rd., Olmstead, KY 42265-",Kevin Ferguson,(270) 725-6332,hickoryhill@epbnet.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.708516,36.838493,A,Yes,Jonas R. Miller,"507 Harris Rd., Auburn, KY 42206-",Jonas R. Miller,,,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.8847321,36.8173537,A,Yes,Kentucky Petals,"103 Lafayette Blvd., Russellville, KY 42276-",Kay Phillips,(614) 557-4178,kentucky.petals@gmail.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.8279761,36.9131499,A,Yes,Poore's Nursery,"5486 Morgantown Road, Russellville, KY 42276-",Russell Poore,(270) 542-4828,poore@logantele.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.849904,36.659308,A,Yes,Shawn Cameron,"12950 Nashville Rd., Adairville, KY 42202-",Shawn Cameron,(270) 539-4795,,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.912488,36.8356896,A,Yes,White's Lawn and Decorative Curbing,"227 Emerson By Pass Road, Russellville, KY 42276-",Anthony Brandon White,(270) 772-2630,abwhite83@yahoo.com,,Logan,Kentucky Nursery Licenses 2021-2022,Unknown,1
-86.9348085,36.7634588,,Yes,"Hickory Hill Greenhouse, Inc.","104 Mcintosh Rd, Olmstead, KY 42265",Ben Ferguson,5027263109,,,Logan,KGA Commercial Directory,Unknown,2
-88.0809978,37.0939792,A2017?0152,No,Lyon County Board of Education,"209 W Fairview Ave, Eddyville, KY 42240",,(270) 388?9725,mercedes.smith@lyon.kyschools.us,,Lyon,KOAP Open Record Req. GHs,Unknown,1
-84.2726917,37.5598257,,,Sweet Briar Farms,"1050 Burnell Drive, Berea, KY 40403",Mark Carter,,mantasafety@yahoo.com,,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.4202004,37.5467337,,,Gibson Farms,"3131 Cartersville Road, Paint Lick, KY 40461",Brandon Gibson,(859) 925-2913,brandongibson1021@gmail.com,,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.3612493,37.8134948,,,"Vibrant Greens, LLC","2006 Indigo Drive, Richmond, KY 40475",Scott Searls,(859) 248-7467,scott@vibrantgreensllc.com,vibrantgreensllc.com,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.393638,37.796782,,,Cooper Farm,"2140 Tates Creek Road, Richmond, KY 40475",Chris & Patty Cooper,(859) 625-0090,ccooper@ckaca.com,,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.2951468,37.892645,,,Single Tree Aquaponics,"4728 Simpson Lane, Richmond, KY 40475",Michael Davidson,(859) 527-0152,SingleTreeAquaponics@gmail.com,NA,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.4361185,37.7345562,,,Silver Creek Farm,"1150 Bogie Mill Road, Richmond, KY 40475",Chadwick Horn,(859) 888-3276,accounts@silvercreekfarm.com,www.silvercreekfarm.com,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.1467661,37.6429168,,,Cedar Cliff Greenhouse,"420 Cedar Cliff Road, Waco, KY 40385",Terry Stone & Angela Bradley,(859) 986-1791,farmersmarket4810@gmail.com,,Madison,Kentucky Proud Greenhouse Growers 2021,Unknown,1
-84.1428334,37.7451508,,,Marcum Farms,"166 College Hill Road, Waco, KY 40385",Brent or Tami Marcum,(859) 369-7300,brentm1@aol.com,www.marcumfarms.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.1103816,37.7441142,,,Cole Family Farm,"292 Drowning Creek Road, Waco, KY 40385",Wayne Cole,(859) 358-2240,wwcdbn1@yahoo.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.1467661,37.6429168,,,Cedar Cliff Greenhouse,"420 Cedar Cliff Road, Waco, KY 40385",Terry Stone & Angela Bradley,(859) 986-1791,farmersmarket4810@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.113244,37.7460639,,,Back To The Garden,"6331 Fike Road, Waco, KY 40385",Heather Lundy,(859) 582-1718,backtothegarden0@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.168428,37.6433146,,,Peaceful Acres,"169 Farthing Lane, Waco, KY 40385",Heather Nalbach,,heathernalbach@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.093254,37.840295,,,Wagon Trail Farm,"231 River Bend Road, Waco, KY 40385",Winford Floyd,(606) 312-0950,puggsky1@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3112837,37.5694693,,,Old Town Amish Store,"201 Prince Royal Dr, Berea, KY 40403",Rick Thomas,(859) 986-0733,oldtownamishstore@yahoo.com,oldtownamishstore.weebly.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2113494,37.5498866,,,Hidden Treasure Farm And Garden,"10494 Battlefield Memorial Hwy, Berea, KY 40403",Joseph and Heather Fields,,heatherrfields@yahoo.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2369558,37.6127738,,,Frost Farm,"320 Wilson Lane, Berea, KY 40403",Erin Frost,(859) 358-2202,erinMfrost@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2827602,37.6058634,,,Flindt Family Farm,"762 Richmond Road North, Berea, KY 40403",Amber Flindt,,frostie@myself.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2726917,37.5598257,,,Sweet Briar Farms,"1050 Burnell Drive, Berea, KY 40403",Mark Carter,,mantasafety@yahoo.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.2999067,37.5681933,,,Foley's Florist And Gifts,"592 Chestnut Street, Berea, KY 40403",Shelley Wolfe,(859) 986-8175,shelley@foleysfloristandgifts.com,www.foleysfloristandgifts.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3,37.57,,,Berea Farmers' Market Inc,", Berea, KY 40404",Rene' Poitra,(859) 813-0757,bereafarmersmarket859@gmail.com,www.bereafarmersmarket.org,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3,37.57,,,Berea College Farm,"CPO 1743, Berea, KY 40404",Sean Clark,(859) 985-3402,farmstore@berea.edu,http://www.berea.edu/anr/farm-enterprises/,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.369167,37.58177,,,"Lazy Eight Stock Farm, LLC","5012 Paint Lick Rd, Paint Lick, KY 40461",Bryce Baumann,(859) 200-4831,carla@lazyeightstockfarm.com,www.lazyeightstockfarm.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.337877,37.549995,,,Garver Farms,"307 Dale Lane, Paint Lick, KY 40461",Shane Garver,(859) 200-8079,shanegarver@gmail.com,https://www.facebook.com/GarverFarms,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.454961,37.651682,,,Twin Ridge Farm,"5527 Kirksville Rd, Paint Lick, KY 40461",Brian Farthing,(859) 792-8756,brian.twinridgefarm@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.4202004,37.5467337,,,Gibson Farms,"3131 Cartersville Road, Paint Lick, KY 40461",Brandon Gibson,(859) 925-2913,brandongibson1021@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.2946539,37.7478572,,,Madison County Farmers' Market,", Richmond, KY 40475",Martha Wilson,,2grammy169@att.net,www.madisonkyfarmersmarket.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.198183,37.8088593,,,Lucky Clover Farm,"242 Parke Road East, Richmond, KY 40475",Joseph R. Farmer,(859) 779-8521,LuckyCloverFarm@gmail.com,www.facebook.com/LuckyCloverFarm,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3612493,37.8134948,,,"Vibrant Greens, LLC","2006 Indigo Drive, Richmond, KY 40475",Scott Searls,(859) 248-7467,scott@vibrantgreensllc.com,vibrantgreensllc.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,2
-84.2560751,37.7636319,,,Southern Kountry Produce,"1245 Four Mile Rd, Richmond, KY 40475",Billy Tudor,(859) 979-4824,southernkountryproduce@yahoo.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.222474,37.761913,,,Lynn Brooke Farm,"200 Lynn Brooke Lane, Richmond, KY 40475",Debbie Mcintosh,(859) 582-5664,debbie@lynnbrookefarm.com,www.lynnbrookefarm.com,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3171207,37.8857984,,,Jane's Garden Flowers & Herbs,"4348 Simpson Lane, Richmond, KY 40475",Jane Metcalf O'tiernan,(859) 624-1020,zinniajane@att.net,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.1414349,37.6899949,,,Spivey's Home Grown Produce,"2220 Brassfield Rd., Richmond, KY 40475",Keith Spivey,(859) 625-4608,slurpy@live.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3107493,37.7354079,,,Kelly's Fruit Market,"476 Eastern Bypass, Richmond, KY 40475",Kelly Ratliff,(859) 624-2873,Kellysfruitmarket@att.net,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.2469978,37.794703,,,Everything Nuts!,"309 Hackett Pike, Richmond, KY 40475",Billie Warner,(859) 248-5624,nettbaw@gmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
-84.3045577,37.752243,,,Cowan Farms,"213 Burnam Court, Richmond, KY 40475",Patrick Cowan,(859) 705-8579,Cowanp@hotmail.com,,Madison,Kentucky Proud Greenhouse Products 2021,Unknown,1
